flight_id,date,terminal,aircraft_type,arrival_time,departure_time,turnaround_time_min,delay_minutes,total_workload_minutes,risk_flag
FL018708,01/01/2024,T1,Wide Body,3:49:00 AM,6:00:00 AM,131,5,612,Normal
FL018709,01/01/2024,T3,Wide Body,9:59:00 AM,12:04:00 PM,125,30,374,High Risk
FL018710,01/01/2024,T3,Wide Body,8:26:00 PM,10:39:00 PM,133,10,665,Normal
FL018711,01/01/2024,T3,Wide Body,2:33:00 AM,4:46:00 AM,133,10,354,Normal
FL018712,01/01/2024,T2,Wide Body,5:39:00 AM,7:09:00 AM,90,15,706,Normal
FL018713,01/01/2024,T1,Wide Body,7:36:00 AM,9:07:00 AM,91,30,288,High Risk
FL018714,01/01/2024,T3,Wide Body,11:59:00 AM,1:08:00 PM,69,0,781,Normal
FL018715,01/01/2024,T2,Wide Body,11:16:00 AM,12:56:00 PM,100,10,675,Normal
FL018716,01/01/2024,T2,Narrow Body,8:21:00 PM,9:11:00 PM,50,0,768,Normal
FL018717,01/01/2024,T3,Wide Body,4:48:00 AM,5:43:00 AM,55,0,434,Normal
FL018718,01/01/2024,T2,Wide Body,6:35:00 PM,8:44:00 PM,129,20,638,High Risk
FL018719,01/01/2024,T1,Wide Body,5:34:00 PM,6:19:00 PM,45,15,498,Normal
FL018720,01/01/2024,T3,Narrow Body,12:00:00 PM,12:35:00 PM,35,10,516,Normal
FL018721,01/01/2024,T3,Wide Body,8:19:00 PM,9:01:00 PM,42,20,450,High Risk
FL018722,01/01/2024,T1,Wide Body,8:39:00 PM,10:26:00 PM,107,30,274,High Risk
FL018723,01/01/2024,T1,Narrow Body,9:30:00 AM,11:15:00 AM,105,10,669,Normal
FL018724,01/01/2024,T2,Narrow Body,5:13:00 PM,7:13:00 PM,120,0,600,Normal
FL018725,01/01/2024,T2,Narrow Body,5:17:00 AM,6:40:00 AM,83,0,749,Normal
FL018726,01/01/2024,T1,Narrow Body,8:42:00 AM,10:30:00 AM,108,10,441,Normal
FL018727,01/01/2024,T2,Wide Body,4:28:00 AM,6:42:00 AM,134,30,694,High Risk
FL018728,01/01/2024,T2,Wide Body,5:12:00 PM,6:24:00 PM,72,0,582,Normal
FL018729,01/01/2024,T1,Wide Body,5:36:00 AM,7:15:00 AM,99,15,587,Normal
FL018730,01/01/2024,T2,Narrow Body,2:38:00 AM,3:53:00 AM,75,10,520,Normal
FL018731,01/01/2024,T1,Wide Body,8:57:00 PM,10:50:00 PM,113,0,310,Normal
FL018732,01/01/2024,T2,Narrow Body,8:12:00 PM,10:03:00 PM,111,0,232,Normal
FL018733,01/01/2024,T1,Narrow Body,9:18:00 AM,10:19:00 AM,61,20,420,High Risk
FL018734,01/01/2024,T1,Wide Body,1:57:00 AM,3:08:00 AM,71,5,580,Normal
FL018735,01/01/2024,T3,Wide Body,4:52:00 PM,6:14:00 PM,82,0,717,Normal
FL018736,01/01/2024,T2,Wide Body,7:30:00 PM,9:09:00 PM,99,15,685,Normal
FL018737,01/01/2024,T2,Wide Body,5:21:00 PM,7:39:00 PM,138,20,858,High Risk
FL018738,01/01/2024,T1,Wide Body,1:01:00 AM,2:23:00 AM,82,30,477,High Risk
FL018739,01/01/2024,T3,Wide Body,12:24:00 PM,2:15:00 PM,111,15,582,Normal
FL018740,01/01/2024,T3,Narrow Body,6:43:00 AM,8:52:00 AM,129,0,859,Normal
FL018741,01/01/2024,T3,Narrow Body,6:11:00 PM,7:53:00 PM,102,10,429,Normal
FL018742,01/01/2024,T2,Wide Body,1:23:00 AM,2:42:00 AM,79,20,828,High Risk
FL018743,01/01/2024,T3,Narrow Body,12:13:00 PM,1:10:00 PM,57,5,804,Normal
FL018744,01/01/2024,T1,Wide Body,12:19:00 PM,2:00:00 PM,101,5,441,Normal
FL018745,01/01/2024,T2,Narrow Body,1:43:00 AM,3:14:00 AM,91,0,623,Normal
FL018746,01/01/2024,T1,Wide Body,10:51:00 AM,11:58:00 AM,67,0,607,Normal
FL018747,01/01/2024,T2,Wide Body,4:49:00 AM,7:00:00 AM,131,0,318,Normal
FL018748,01/01/2024,T2,Narrow Body,4:07:00 AM,4:53:00 AM,46,10,410,Normal
FL018749,01/01/2024,T1,Wide Body,8:58:00 PM,10:22:00 PM,84,10,668,Normal
FL018750,01/01/2024,T3,Wide Body,8:30:00 AM,10:36:00 AM,126,10,783,Normal
FL018751,01/01/2024,T1,Wide Body,6:29:00 PM,7:50:00 PM,81,0,545,Normal
FL018752,01/01/2024,T3,Wide Body,2:16:00 AM,3:21:00 AM,65,0,929,Normal
FL018753,01/01/2024,T2,Wide Body,5:57:00 AM,7:01:00 AM,64,0,546,Normal
FL018754,01/01/2024,T3,Narrow Body,9:26:00 AM,10:40:00 AM,74,15,666,Normal
FL018755,01/01/2024,T3,Narrow Body,5:03:00 PM,7:10:00 PM,127,0,653,Normal
FL018756,01/01/2024,T1,Narrow Body,10:32:00 PM,12:02:00 AM,90,0,488,Normal
FL018757,01/01/2024,T1,Narrow Body,5:12:00 AM,5:47:00 AM,35,0,623,Normal
FL018758,01/01/2024,T1,Wide Body,8:45:00 AM,9:31:00 AM,46,20,675,High Risk
FL018759,01/01/2024,T2,Wide Body,11:29:00 PM,12:09:00 AM,40,0,598,Normal
FL018760,01/01/2024,T1,Wide Body,4:39:00 AM,6:36:00 AM,117,0,503,Normal
FL018761,01/01/2024,T3,Narrow Body,9:13:00 PM,10:09:00 PM,56,0,564,Normal
FL018762,01/01/2024,T3,Wide Body,3:35:00 AM,5:28:00 AM,113,15,570,Normal
FL018763,01/01/2024,T1,Wide Body,5:34:00 AM,6:59:00 AM,85,0,664,Normal
FL018764,01/01/2024,T3,Narrow Body,5:37:00 PM,7:51:00 PM,134,30,422,High Risk
FL018765,01/01/2024,T3,Wide Body,1:22:00 AM,2:13:00 AM,51,0,495,Normal
FL018766,01/01/2024,T3,Narrow Body,4:24:00 AM,5:46:00 AM,82,30,674,High Risk
FL018767,01/01/2024,T2,Narrow Body,7:48:00 PM,9:25:00 PM,97,10,713,Normal
FL018768,01/01/2024,T2,Narrow Body,1:33:00 AM,2:31:00 AM,58,5,846,Normal
FL018769,01/01/2024,T1,Narrow Body,12:28:00 AM,2:44:00 AM,136,0,346,Normal
FL018770,01/01/2024,T2,Wide Body,5:35:00 PM,7:35:00 PM,120,0,417,Normal
FL018771,01/01/2024,T1,Narrow Body,11:40:00 AM,12:48:00 PM,68,5,616,Normal
FL018772,01/01/2024,T1,Narrow Body,12:26:00 PM,2:26:00 PM,120,10,581,Normal
FL018773,01/01/2024,T2,Wide Body,10:47:00 AM,12:25:00 PM,98,10,636,Normal
FL018774,01/01/2024,T3,Wide Body,3:06:00 PM,4:45:00 PM,99,0,391,Normal
FL018775,01/01/2024,T3,Narrow Body,1:11:00 PM,3:15:00 PM,124,0,482,Normal
FL018776,01/01/2024,T3,Narrow Body,1:49:00 PM,3:47:00 PM,118,20,397,High Risk
FL018777,01/01/2024,T2,Wide Body,11:41:00 PM,1:41:00 AM,120,20,284,High Risk
FL018778,01/01/2024,T3,Narrow Body,1:24:00 PM,3:24:00 PM,120,0,564,Normal
FL018779,01/01/2024,T1,Narrow Body,2:51:00 PM,4:21:00 PM,90,0,252,Normal
FL018780,01/01/2024,T3,Wide Body,8:21:00 PM,9:52:00 PM,91,20,713,High Risk
FL018781,01/01/2024,T1,Wide Body,6:32:00 PM,8:36:00 PM,124,15,327,Normal
FL018782,01/01/2024,T2,Wide Body,5:44:00 PM,7:40:00 PM,116,0,635,Normal
FL018783,01/01/2024,T1,Wide Body,1:26:00 PM,2:56:00 PM,90,5,587,Normal
FL018784,01/01/2024,T2,Wide Body,11:43:00 AM,1:14:00 PM,91,10,392,Normal
FL018785,01/01/2024,T2,Narrow Body,11:15:00 AM,12:12:00 PM,57,15,695,Normal
FL018786,01/01/2024,T1,Wide Body,9:04:00 AM,11:19:00 AM,135,5,396,Normal
FL018787,01/01/2024,T2,Narrow Body,6:48:00 AM,7:38:00 AM,50,0,612,Normal
FL018788,01/01/2024,T2,Wide Body,10:51:00 PM,12:57:00 AM,126,0,335,Normal
FL018789,01/01/2024,T3,Narrow Body,10:23:00 PM,11:28:00 PM,65,5,758,Normal
FL018790,01/01/2024,T1,Wide Body,5:22:00 AM,6:54:00 AM,92,15,656,Normal
FL018791,01/01/2024,T1,Narrow Body,10:12:00 AM,11:22:00 AM,70,30,509,High Risk
FL018792,01/01/2024,T1,Wide Body,10:05:00 AM,10:51:00 AM,46,5,538,Normal
FL018793,01/01/2024,T3,Wide Body,5:19:00 AM,5:54:00 AM,35,0,716,Normal
FL018794,01/01/2024,T3,Wide Body,1:00:00 AM,3:07:00 AM,127,0,512,Normal
FL018795,01/01/2024,T3,Narrow Body,10:01:00 PM,11:09:00 PM,68,20,383,High Risk
FL018796,01/01/2024,T1,Narrow Body,11:05:00 PM,12:35:00 AM,90,20,459,High Risk
FL018797,01/01/2024,T2,Narrow Body,10:09:00 PM,11:43:00 PM,94,10,523,Normal
FL018798,01/01/2024,T2,Narrow Body,9:20:00 PM,11:01:00 PM,101,15,291,Normal
FL018799,01/01/2024,T3,Wide Body,11:20:00 PM,12:13:00 AM,53,0,383,Normal
FL018800,01/01/2024,T3,Narrow Body,7:05:00 AM,9:09:00 AM,124,0,436,Normal
FL018801,01/01/2024,T1,Narrow Body,12:52:00 AM,1:41:00 AM,49,30,500,High Risk
FL018802,01/01/2024,T3,Wide Body,8:38:00 PM,10:03:00 PM,85,15,320,Normal
FL018803,01/01/2024,T2,Wide Body,7:26:00 PM,9:44:00 PM,138,0,826,Normal
FL018804,01/01/2024,T1,Wide Body,2:38:00 AM,4:47:00 AM,129,30,520,High Risk
FL018805,01/01/2024,T1,Narrow Body,6:48:00 PM,7:25:00 PM,37,0,718,Normal
FL018806,01/01/2024,T3,Narrow Body,1:52:00 AM,3:07:00 AM,75,0,833,Normal
FL018807,01/01/2024,T2,Wide Body,8:23:00 AM,9:04:00 AM,41,0,549,Normal
FL018808,01/01/2024,T3,Narrow Body,12:51:00 PM,2:29:00 PM,98,0,781,Normal
FL018809,01/01/2024,T3,Narrow Body,2:49:00 AM,4:02:00 AM,73,0,406,Normal
FL018810,01/01/2024,T1,Wide Body,3:57:00 PM,5:37:00 PM,100,0,559,Normal
FL018811,01/01/2024,T2,Wide Body,3:25:00 AM,4:02:00 AM,37,0,432,Normal
FL018812,01/01/2024,T1,Narrow Body,11:58:00 AM,1:59:00 PM,121,0,523,Normal
FL018813,01/01/2024,T3,Wide Body,1:32:00 AM,3:21:00 AM,109,5,697,Normal
FL018814,01/01/2024,T2,Narrow Body,1:55:00 AM,3:51:00 AM,116,10,613,Normal
FL018815,01/01/2024,T3,Narrow Body,6:43:00 AM,8:23:00 AM,100,0,483,Normal
FL018816,01/01/2024,T1,Wide Body,8:19:00 AM,9:41:00 AM,82,0,565,Normal
FL018817,01/01/2024,T1,Wide Body,11:21:00 PM,1:19:00 AM,118,0,472,Normal
FL018818,01/01/2024,T1,Narrow Body,3:57:00 PM,5:06:00 PM,69,5,578,Normal
FL018819,01/01/2024,T2,Wide Body,2:49:00 AM,4:23:00 AM,94,0,765,Normal
FL018820,01/01/2024,T1,Narrow Body,6:28:00 AM,7:58:00 AM,90,0,310,Normal
FL018821,01/01/2024,T2,Wide Body,12:23:00 PM,2:13:00 PM,110,15,623,Normal
FL018822,01/01/2024,T3,Narrow Body,10:22:00 AM,12:13:00 PM,111,30,744,High Risk
FL018823,01/01/2024,T3,Wide Body,6:46:00 PM,7:28:00 PM,42,15,561,Normal
FL018824,01/01/2024,T1,Wide Body,4:51:00 PM,6:16:00 PM,85,0,457,Normal
FL018825,01/01/2024,T2,Narrow Body,2:46:00 PM,3:44:00 PM,58,0,479,Normal
FL018826,01/01/2024,T1,Narrow Body,2:34:00 PM,3:43:00 PM,69,5,490,Normal
FL018827,01/01/2024,T3,Narrow Body,3:23:00 PM,4:27:00 PM,64,0,818,Normal
FL018828,01/01/2024,T3,Wide Body,9:07:00 AM,10:29:00 AM,82,10,674,Normal
FL018829,01/01/2024,T1,Wide Body,3:18:00 AM,5:19:00 AM,121,0,418,Normal
FL018830,01/01/2024,T1,Wide Body,10:33:00 PM,12:38:00 AM,125,30,711,High Risk
FL018831,01/01/2024,T1,Wide Body,7:18:00 PM,9:29:00 PM,131,10,389,Normal
FL018832,01/01/2024,T1,Narrow Body,5:19:00 AM,6:34:00 AM,75,30,435,High Risk
FL018833,01/01/2024,T1,Wide Body,9:42:00 PM,10:20:00 PM,38,30,687,High Risk
FL018834,01/01/2024,T1,Wide Body,4:33:00 PM,5:30:00 PM,57,30,802,High Risk
FL018835,01/01/2024,T2,Narrow Body,5:15:00 AM,6:59:00 AM,104,20,448,High Risk
FL018836,01/01/2024,T1,Narrow Body,11:36:00 AM,12:12:00 PM,36,0,465,Normal
FL018837,01/01/2024,T2,Wide Body,5:50:00 AM,6:51:00 AM,61,5,528,Normal
FL018838,01/01/2024,T1,Wide Body,2:50:00 PM,4:18:00 PM,88,5,662,Normal
FL018839,01/01/2024,T2,Narrow Body,9:05:00 PM,10:28:00 PM,83,5,725,Normal
FL018840,01/01/2024,T1,Wide Body,5:01:00 AM,7:15:00 AM,134,5,639,Normal
FL018841,01/01/2024,T1,Wide Body,12:11:00 AM,1:04:00 AM,53,15,837,Normal
FL018842,01/01/2024,T1,Narrow Body,7:26:00 PM,8:45:00 PM,79,5,432,Normal
FL018843,01/01/2024,T1,Narrow Body,8:13:00 PM,10:08:00 PM,115,15,690,Normal
FL018844,01/01/2024,T3,Narrow Body,8:23:00 PM,10:28:00 PM,125,0,579,Normal
FL018845,01/01/2024,T1,Wide Body,12:11:00 PM,2:15:00 PM,124,0,511,Normal
FL018846,01/01/2024,T3,Wide Body,10:21:00 PM,11:57:00 PM,96,0,285,Normal
FL018847,01/01/2024,T1,Narrow Body,5:35:00 AM,7:15:00 AM,100,0,572,Normal
FL018848,01/01/2024,T3,Wide Body,7:02:00 PM,9:05:00 PM,123,0,849,Normal
FL018849,01/01/2024,T3,Wide Body,5:38:00 PM,7:29:00 PM,111,0,433,Normal
FL018850,01/01/2024,T1,Narrow Body,1:25:00 AM,2:06:00 AM,41,0,567,Normal
FL018851,01/01/2024,T1,Narrow Body,7:33:00 AM,8:24:00 AM,51,20,560,High Risk
FL018852,01/01/2024,T2,Narrow Body,12:44:00 AM,2:31:00 AM,107,5,629,Normal
FL018853,01/01/2024,T2,Wide Body,7:44:00 AM,9:22:00 AM,98,0,454,Normal
FL018854,01/01/2024,T3,Narrow Body,5:45:00 AM,7:11:00 AM,86,30,543,High Risk
FL018855,01/01/2024,T3,Narrow Body,4:30:00 AM,6:46:00 AM,136,30,434,High Risk
FL018856,01/01/2024,T3,Wide Body,8:36:00 PM,9:42:00 PM,66,10,320,Normal
FL018857,01/01/2024,T2,Narrow Body,2:39:00 PM,4:31:00 PM,112,0,497,Normal
FL018858,01/01/2024,T1,Narrow Body,1:38:00 AM,2:33:00 AM,55,5,593,Normal
FL018859,01/01/2024,T3,Narrow Body,3:06:00 PM,4:55:00 PM,109,10,517,Normal
FL018860,01/01/2024,T1,Narrow Body,9:09:00 AM,10:35:00 AM,86,30,540,High Risk
FL018861,01/01/2024,T3,Wide Body,7:37:00 PM,8:22:00 PM,45,0,714,Normal
FL018862,01/01/2024,T3,Narrow Body,7:21:00 AM,8:38:00 AM,77,0,727,Normal
FL018863,01/01/2024,T1,Narrow Body,6:02:00 AM,7:39:00 AM,97,10,456,Normal
FL018864,01/01/2024,T3,Wide Body,7:42:00 PM,9:53:00 PM,131,0,534,Normal
FL018865,01/01/2024,T1,Narrow Body,11:12:00 AM,12:28:00 PM,76,10,384,Normal
FL018866,01/01/2024,T1,Narrow Body,9:29:00 AM,10:32:00 AM,63,0,740,Normal
FL018867,01/01/2024,T2,Wide Body,2:17:00 AM,4:12:00 AM,115,0,486,Normal
FL018868,01/01/2024,T1,Narrow Body,11:46:00 AM,12:34:00 PM,48,0,862,Normal
FL018869,01/01/2024,T1,Wide Body,4:11:00 PM,5:26:00 PM,75,5,529,Normal
FL018870,01/01/2024,T3,Wide Body,12:05:00 PM,2:17:00 PM,132,0,373,Normal
FL018871,01/01/2024,T2,Narrow Body,8:24:00 AM,9:53:00 AM,89,30,521,High Risk
FL018872,01/01/2024,T3,Wide Body,11:52:00 AM,1:14:00 PM,82,0,552,Normal
FL018873,01/01/2024,T3,Narrow Body,4:16:00 AM,6:12:00 AM,116,20,567,High Risk
FL018874,01/01/2024,T2,Narrow Body,10:35:00 AM,11:33:00 AM,58,10,531,Normal
FL018875,01/01/2024,T3,Wide Body,5:36:00 PM,6:53:00 PM,77,0,393,Normal
FL018876,01/01/2024,T2,Wide Body,5:18:00 PM,7:11:00 PM,113,15,729,Normal
FL018877,01/01/2024,T3,Wide Body,10:20:00 PM,12:36:00 AM,136,10,645,Normal
FL018878,01/01/2024,T3,Narrow Body,3:01:00 PM,4:04:00 PM,63,0,319,Normal
FL018879,01/01/2024,T1,Narrow Body,2:51:00 AM,4:20:00 AM,89,30,470,High Risk
FL018880,01/01/2024,T2,Narrow Body,8:43:00 PM,9:36:00 PM,53,20,727,High Risk
FL018881,01/01/2024,T1,Narrow Body,4:25:00 AM,6:05:00 AM,100,15,345,Normal
FL018882,01/01/2024,T1,Wide Body,12:40:00 AM,2:12:00 AM,92,0,340,Normal
FL018883,01/01/2024,T1,Wide Body,7:03:00 AM,7:56:00 AM,53,0,332,Normal
FL018884,01/01/2024,T2,Wide Body,2:52:00 AM,4:02:00 AM,70,15,758,Normal
FL018885,01/01/2024,T1,Wide Body,7:08:00 AM,7:47:00 AM,39,30,525,High Risk
FL018886,01/01/2024,T2,Wide Body,1:56:00 AM,3:13:00 AM,77,0,422,Normal
FL018887,01/01/2024,T1,Narrow Body,3:30:00 AM,4:40:00 AM,70,0,550,Normal
FL018888,01/01/2024,T2,Wide Body,3:06:00 PM,5:12:00 PM,126,0,492,Normal
FL018889,01/01/2024,T1,Wide Body,10:54:00 PM,12:34:00 AM,100,10,408,Normal
FL018890,01/01/2024,T1,Narrow Body,12:16:00 AM,1:26:00 AM,70,0,755,Normal
FL018891,01/01/2024,T1,Narrow Body,8:38:00 AM,9:34:00 AM,56,15,1190,Normal
FL018892,01/01/2024,T1,Wide Body,9:04:00 AM,9:49:00 AM,45,0,411,Normal
FL018893,01/01/2024,T3,Wide Body,8:25:00 PM,9:59:00 PM,94,30,521,High Risk
FL018894,01/01/2024,T1,Wide Body,1:22:00 PM,2:34:00 PM,72,5,821,Normal
FL018895,01/01/2024,T1,Narrow Body,7:48:00 AM,9:54:00 AM,126,5,330,Normal
FL018896,01/01/2024,T2,Narrow Body,5:23:00 AM,6:43:00 AM,80,0,711,Normal
FL018897,01/01/2024,T2,Wide Body,5:54:00 AM,7:49:00 AM,115,0,204,Normal
FL018898,01/01/2024,T1,Wide Body,11:29:00 PM,12:43:00 AM,74,15,422,Normal
FL018899,01/01/2024,T3,Narrow Body,3:26:00 AM,4:56:00 AM,90,30,644,High Risk
FL018900,01/01/2024,T1,Narrow Body,3:56:00 PM,6:12:00 PM,136,20,669,High Risk
FL018901,01/01/2024,T2,Narrow Body,4:13:00 AM,6:14:00 AM,121,10,552,Normal
FL018902,01/01/2024,T1,Wide Body,7:38:00 PM,9:06:00 PM,88,10,487,Normal
FL018903,01/01/2024,T3,Wide Body,1:30:00 PM,2:37:00 PM,67,0,644,Normal
FL018904,01/01/2024,T3,Wide Body,1:55:00 AM,3:30:00 AM,95,0,342,Normal
FL018905,01/01/2024,T2,Wide Body,2:01:00 AM,3:39:00 AM,98,0,672,Normal
FL018906,01/01/2024,T3,Wide Body,9:04:00 AM,11:19:00 AM,135,10,818,Normal
FL018907,01/01/2024,T1,Wide Body,6:10:00 PM,8:11:00 PM,121,0,542,Normal
FL018908,01/01/2024,T1,Narrow Body,10:51:00 AM,11:52:00 AM,61,30,830,High Risk
FL018909,01/01/2024,T3,Narrow Body,2:15:00 PM,3:14:00 PM,59,30,688,High Risk
FL018910,01/01/2024,T3,Narrow Body,9:29:00 AM,11:47:00 AM,138,20,372,High Risk
FL018911,01/01/2024,T1,Narrow Body,3:38:00 PM,4:45:00 PM,67,0,584,Normal
FL018912,01/01/2024,T3,Narrow Body,4:08:00 AM,6:17:00 AM,129,30,516,High Risk
FL018913,01/01/2024,T3,Wide Body,5:11:00 AM,6:30:00 AM,79,30,457,High Risk
FL018914,01/01/2024,T3,Wide Body,7:36:00 AM,8:48:00 AM,72,15,598,Normal
FL018915,01/01/2024,T1,Wide Body,6:30:00 AM,8:27:00 AM,117,10,609,Normal
FL018916,01/01/2024,T2,Wide Body,11:47:00 PM,12:32:00 AM,45,30,320,High Risk
FL018917,01/01/2024,T2,Narrow Body,11:33:00 AM,1:42:00 PM,129,0,471,Normal
FL018918,01/01/2024,T3,Wide Body,11:16:00 AM,12:50:00 PM,94,10,418,Normal
FL018919,01/01/2024,T2,Wide Body,3:34:00 AM,4:56:00 AM,82,0,648,Normal
FL018920,01/01/2024,T1,Narrow Body,10:36:00 PM,11:44:00 PM,68,5,986,Normal
FL018921,01/01/2024,T3,Narrow Body,9:23:00 AM,10:15:00 AM,52,0,479,Normal
FL018922,01/01/2024,T3,Wide Body,9:10:00 PM,10:41:00 PM,91,0,786,Normal
FL018923,01/01/2024,T3,Wide Body,5:15:00 AM,6:21:00 AM,66,5,652,Normal
FL018924,01/01/2024,T1,Narrow Body,9:27:00 AM,11:34:00 AM,127,0,472,Normal
FL018925,01/01/2024,T1,Wide Body,7:36:00 AM,9:33:00 AM,117,30,333,High Risk
FL018926,01/01/2024,T3,Wide Body,11:40:00 PM,1:29:00 AM,109,5,466,Normal
FL018927,01/01/2024,T3,Wide Body,5:36:00 AM,6:52:00 AM,76,0,524,Normal
FL018928,01/01/2024,T3,Narrow Body,8:50:00 PM,10:38:00 PM,108,10,703,Normal
FL018929,01/01/2024,T3,Wide Body,4:52:00 PM,6:12:00 PM,80,5,449,Normal
FL018930,01/01/2024,T1,Narrow Body,10:18:00 AM,11:26:00 AM,68,0,271,Normal
FL018931,01/01/2024,T2,Narrow Body,3:23:00 AM,5:14:00 AM,111,10,410,Normal
FL018932,01/01/2024,T2,Wide Body,12:28:00 PM,1:12:00 PM,44,0,563,Normal
FL018933,01/01/2024,T2,Narrow Body,11:52:00 PM,12:40:00 AM,48,15,649,Normal
FL018934,01/01/2024,T3,Wide Body,9:39:00 AM,11:58:00 AM,139,15,191,Normal
FL018935,01/01/2024,T1,Wide Body,1:50:00 AM,3:12:00 AM,82,0,728,Normal
FL018936,01/01/2024,T3,Narrow Body,8:09:00 AM,9:39:00 AM,90,30,684,High Risk
FL018937,01/01/2024,T1,Wide Body,2:13:00 PM,3:59:00 PM,106,5,571,Normal
FL018938,01/01/2024,T3,Narrow Body,3:11:00 PM,4:22:00 PM,71,20,335,High Risk
FL018939,01/01/2024,T2,Wide Body,5:08:00 PM,7:14:00 PM,126,10,518,Normal
FL018940,01/01/2024,T1,Narrow Body,2:07:00 PM,3:28:00 PM,81,15,630,Normal
FL018941,01/01/2024,T2,Wide Body,4:31:00 PM,5:24:00 PM,53,20,648,High Risk
FL018942,01/01/2024,T2,Wide Body,1:25:00 PM,2:41:00 PM,76,10,609,Normal
FL018943,01/01/2024,T3,Wide Body,7:19:00 AM,9:10:00 AM,111,5,497,Normal
FL018944,01/01/2024,T2,Narrow Body,12:08:00 AM,2:17:00 AM,129,0,656,Normal
FL018945,01/01/2024,T2,Wide Body,9:35:00 AM,11:00:00 AM,85,0,425,Normal
FL018946,01/01/2024,T3,Narrow Body,11:40:00 PM,1:01:00 AM,81,0,569,Normal
FL018947,01/01/2024,T3,Narrow Body,11:53:00 PM,1:20:00 AM,87,0,387,Normal
FL018948,01/01/2024,T1,Narrow Body,10:14:00 AM,11:51:00 AM,97,0,310,Normal
FL018949,01/01/2024,T1,Wide Body,11:16:00 AM,12:11:00 PM,55,10,746,Normal
FL018950,01/01/2024,T3,Narrow Body,12:53:00 AM,3:00:00 AM,127,0,325,Normal
FL018951,01/01/2024,T1,Wide Body,3:22:00 PM,5:31:00 PM,129,20,638,High Risk
FL018952,01/01/2024,T2,Wide Body,7:12:00 PM,8:16:00 PM,64,0,509,Normal
FL018953,01/01/2024,T1,Narrow Body,10:21:00 PM,10:58:00 PM,37,0,461,Normal
FL018954,01/01/2024,T1,Narrow Body,9:03:00 AM,11:11:00 AM,128,15,432,Normal
FL018955,01/01/2024,T3,Narrow Body,10:41:00 AM,12:57:00 PM,136,20,569,High Risk
FL018956,01/01/2024,T3,Narrow Body,4:42:00 PM,5:41:00 PM,59,5,543,Normal
FL018957,01/01/2024,T3,Wide Body,8:31:00 PM,10:34:00 PM,123,0,353,Normal
FL018958,01/01/2024,T3,Narrow Body,9:58:00 AM,11:51:00 AM,113,15,525,Normal
FL018959,01/01/2024,T1,Wide Body,1:54:00 PM,2:59:00 PM,65,30,738,High Risk
FL018960,01/01/2024,T2,Narrow Body,1:36:00 AM,2:38:00 AM,62,5,618,Normal
FL018961,01/01/2024,T3,Wide Body,5:06:00 AM,6:45:00 AM,99,15,352,Normal
FL018962,01/01/2024,T2,Wide Body,4:40:00 AM,5:55:00 AM,75,30,499,High Risk
FL018963,01/01/2024,T1,Wide Body,11:52:00 AM,1:51:00 PM,119,10,680,Normal
FL018964,01/01/2024,T3,Wide Body,8:31:00 AM,10:02:00 AM,91,30,497,High Risk
FL018965,01/01/2024,T2,Wide Body,11:30:00 AM,12:22:00 PM,52,0,626,Normal
FL018966,01/01/2024,T1,Narrow Body,3:25:00 AM,4:58:00 AM,93,20,767,High Risk
FL018967,01/01/2024,T3,Wide Body,5:56:00 PM,7:05:00 PM,69,0,361,Normal
FL018968,01/01/2024,T2,Wide Body,12:54:00 PM,1:56:00 PM,62,15,326,Normal
FL018969,01/01/2024,T2,Narrow Body,8:57:00 PM,9:37:00 PM,40,30,863,High Risk
FL018970,01/01/2024,T3,Wide Body,12:27:00 PM,2:42:00 PM,135,0,458,Normal
FL018971,01/01/2024,T3,Wide Body,9:24:00 AM,11:16:00 AM,112,0,527,Normal
FL018972,01/01/2024,T2,Narrow Body,2:15:00 AM,4:20:00 AM,125,0,516,Normal
FL018973,01/01/2024,T3,Wide Body,2:41:00 AM,3:16:00 AM,35,0,574,Normal
FL018974,01/01/2024,T3,Narrow Body,12:49:00 PM,2:37:00 PM,108,15,399,Normal
FL018975,01/01/2024,T2,Wide Body,9:04:00 PM,11:19:00 PM,135,0,671,Normal
FL018976,01/01/2024,T1,Narrow Body,6:50:00 AM,8:28:00 AM,98,20,393,High Risk
FL018977,01/01/2024,T2,Wide Body,11:37:00 PM,1:00:00 AM,83,0,652,Normal
FL018978,01/01/2024,T1,Wide Body,10:10:00 PM,11:52:00 PM,102,0,627,Normal
FL018979,01/01/2024,T2,Wide Body,6:30:00 AM,8:19:00 AM,109,5,1086,Normal
FL018980,01/01/2024,T1,Wide Body,3:42:00 AM,5:56:00 AM,134,10,452,Normal
FL018981,01/01/2024,T1,Wide Body,9:14:00 PM,10:52:00 PM,98,15,524,Normal
FL018982,01/01/2024,T3,Wide Body,3:15:00 AM,4:27:00 AM,72,20,763,High Risk
FL018983,01/01/2024,T1,Narrow Body,4:54:00 PM,6:08:00 PM,74,0,845,Normal
FL018984,01/01/2024,T2,Wide Body,6:11:00 PM,7:37:00 PM,86,0,340,Normal
FL018985,01/01/2024,T1,Wide Body,2:10:00 PM,4:26:00 PM,136,5,373,Normal
FL018986,01/01/2024,T3,Wide Body,3:04:00 AM,4:53:00 AM,109,0,768,Normal
FL018987,01/01/2024,T3,Narrow Body,9:12:00 AM,10:47:00 AM,95,15,384,Normal
